,x
18283,3.02E-07
18284,3.01E-07
18285,3.22E-07
18286,3.22E-07
18287,3.31E-07
18288,3.32E-07
18289,2.97E-07
18290,2.94E-07
18291,3.11E-07
18292,3.45E-07
18293,3.47E-07
18294,3.32E-07
18295,3.02E-07
18296,3.15E-07
18297,2.92E-07
18298,3.11E-07
18299,3.02E-07
18300,3.17E-07
18301,3.06E-07
18302,3.22E-07
18303,2.71E-07
18304,3.38E-07
18305,3.10E-07
18306,2.84E-07
18307,2.85E-07
18308,3.17E-07
18309,3.40E-07
18310,3.03E-07
18311,3.43E-07
18312,3.07E-07
18313,3.51E-07
18314,3.08E-07
18315,3.40E-07
18316,3.21E-07
18317,3.25E-07
18318,2.90E-07
18319,3.16E-07
18320,3.25E-07
18321,3.09E-07
18322,3.00E-07
18323,3.19E-07
18324,2.98E-07
18325,3.32E-07
18326,3.43E-07
18327,3.10E-07
18328,3.36E-07
18329,3.15E-07
18330,3.11E-07
18331,3.08E-07
18332,3.14E-07
18333,3.08E-07
18334,3.26E-07
18335,3.23E-07
18336,2.96E-07
18337,2.88E-07
18338,3.44E-07
18339,3.06E-07
18340,2.87E-07
18341,3.01E-07
18342,3.16E-07
18343,2.95E-07
18344,3.30E-07
18345,3.18E-07
18346,3.00E-07
18347,3.38E-07
18348,2.97E-07
18349,3.19E-07
18350,3.27E-07
18351,3.09E-07
18352,3.10E-07
18353,3.32E-07
18354,2.89E-07
18355,3.20E-07
18356,2.92E-07
18357,3.09E-07
18358,3.53E-07
18359,2.85E-07
18360,3.32E-07
18361,3.02E-07
18362,3.16E-07
18363,3.22E-07
18364,3.23E-07
18365,3.07E-07
18366,2.92E-07
18367,3.16E-07
18368,3.16E-07
18369,3.20E-07
18370,3.54E-07
18371,3.21E-07
18372,3.01E-07
18373,3.20E-07
18374,2.75E-07
18375,3.10E-07
18376,3.30E-07
18377,3.21E-07
18378,3.01E-07
18379,3.27E-07
18380,3.08E-07
18381,3.29E-07
18382,2.92E-07
18383,3.12E-07
18384,3.13E-07
18385,3.04E-07
18386,3.07E-07
18387,3.21E-07
18388,3.61E-07
18389,3.32E-07
18390,3.14E-07
18391,3.46E-07
18392,3.28E-07
18393,3.10E-07
18394,3.30E-07
18395,3.34E-07
18396,3.32E-07
18397,3.33E-07
18398,3.24E-07
18399,3.03E-07
18400,3.32E-07
18401,3.13E-07
18402,3.54E-07
18403,3.23E-07
18404,3.09E-07
18405,3.27E-07
18406,3.56E-07
18407,3.09E-07
18408,3.33E-07
18409,3.12E-07
18410,3.25E-07
18411,3.27E-07
18412,3.17E-07
18413,3.24E-07
18414,3.20E-07
18415,3.22E-07
18416,3.12E-07
18417,3.10E-07
18418,3.06E-07
18419,2.96E-07
18420,3.05E-07
18421,3.47E-07
18422,2.98E-07
18423,3.07E-07
18424,3.16E-07
18425,3.10E-07
18426,3.09E-07
18427,3.13E-07
18428,3.07E-07
18429,3.36E-07
18430,3.12E-07
18431,3.19E-07
18432,3.17E-07
18433,3.02E-07
18434,3.25E-07
18435,3.00E-07
18436,3.17E-07
18437,3.55E-07
18438,3.23E-07
18439,3.05E-07
18440,3.38E-07
18441,3.30E-07
18442,3.23E-07
18443,3.16E-07
18444,2.91E-07
18445,3.11E-07
18446,3.29E-07
18447,3.24E-07
18448,2.79E-07
18449,3.17E-07
18450,3.09E-07
18451,3.08E-07
18452,3.09E-07
18453,3.25E-07
18454,3.07E-07
18455,3.20E-07
18456,2.90E-07
18457,3.33E-07
18458,2.98E-07
18459,3.02E-07
18460,3.05E-07
18461,3.27E-07
18462,2.98E-07
18463,3.34E-07
18464,3.21E-07
18465,3.08E-07
18466,3.08E-07
18467,3.25E-07
18468,2.90E-07
18469,3.10E-07
18470,3.25E-07
18471,3.22E-07
18472,3.44E-07
18473,3.18E-07
18474,3.28E-07
18475,2.99E-07
18476,3.20E-07
18477,3.32E-07
18478,2.95E-07
18479,2.90E-07
18480,2.97E-07
18481,3.11E-07
18482,3.56E-07
18483,2.55E-07
18484,2.62E-07
18485,2.71E-07
18486,2.96E-07
18487,2.66E-07
18488,3.12E-07
18489,3.15E-07
18490,2.95E-07
18491,3.10E-07
18492,3.19E-07
18493,3.29E-07
18494,3.03E-07
18495,3.33E-07
18496,3.00E-07
18497,3.02E-07
18498,3.27E-07
18499,3.41E-07
18500,3.28E-07
18501,3.21E-07
18502,3.13E-07
18503,2.98E-07
18504,2.95E-07
18505,3.14E-07
18506,3.16E-07
18507,3.43E-07
18508,2.93E-07
18509,3.13E-07
18510,3.12E-07
18511,2.86E-07
18512,3.28E-07
18513,3.03E-07
18514,3.19E-07
18515,3.04E-07
18516,3.20E-07
18517,3.23E-07
18518,2.90E-07
18519,3.22E-07
18520,3.00E-07
18521,3.37E-07
18522,2.94E-07
18523,3.36E-07
18524,3.00E-07
18525,2.47E-07
18526,3.23E-07
18527,3.15E-07
18528,3.05E-07
18529,2.94E-07
18530,2.99E-07
18531,3.06E-07
18532,3.27E-07
18533,3.22E-07
18534,3.34E-07
18535,3.11E-07
18536,3.14E-07
18537,2.92E-07
18538,3.10E-07
18539,2.84E-07
18540,3.07E-07
18541,3.17E-07
18542,3.44E-07
18543,2.87E-07
18544,3.26E-07
18545,3.75E-07
18546,3.14E-07
18547,2.97E-07
18548,2.93E-07
18549,3.16E-07
18550,3.28E-07
18551,3.07E-07
18552,3.14E-07
18553,3.12E-07
18554,3.05E-07
18555,3.08E-07
18556,2.94E-07
18557,3.19E-07
18558,3.07E-07
18559,2.86E-07
18560,3.14E-07
18561,3.06E-07
18562,3.10E-07
18563,3.38E-07
18564,2.86E-07
18565,3.49E-07
18566,3.14E-07
18567,3.07E-07
18568,3.09E-07
18569,3.06E-07
18570,3.16E-07
18571,3.08E-07
18572,3.24E-07
18573,3.01E-07
18574,3.27E-07
18575,3.17E-07
18576,3.11E-07
18577,3.31E-07
18578,3.28E-07
18579,3.08E-07
18580,3.07E-07
18581,2.91E-07
18582,3.14E-07
18583,3.17E-07
18584,2.92E-07
18585,3.58E-07
18586,3.29E-07
18587,3.56E-07
18588,2.69E-07
18589,3.13E-07
18590,3.02E-07
18591,3.26E-07
18592,3.13E-07
18593,3.28E-07
18594,2.95E-07
18595,3.16E-07
18596,3.14E-07
18597,2.90E-07
18598,3.28E-07
18599,3.20E-07
18600,3.10E-07
18601,3.25E-07
18602,3.14E-07
18603,3.07E-07
18604,3.01E-07
18605,2.94E-07
18606,3.17E-07
18607,3.17E-07
18608,3.06E-07
18609,3.02E-07
18610,3.35E-07
18611,3.00E-07
18612,2.88E-07
18613,3.18E-07
18614,3.10E-07
18615,3.21E-07
18616,3.14E-07
18617,3.22E-07
18618,3.27E-07
18619,3.43E-07
18620,3.07E-07
18621,3.07E-07
18622,3.03E-07
18623,3.19E-07
18624,3.10E-07
18625,2.96E-07
18626,3.07E-07
18627,3.20E-07
18628,2.89E-07
18629,3.15E-07
18630,3.22E-07
18631,3.29E-07
18632,2.99E-07
18633,3.36E-07
18634,3.22E-07
18635,3.00E-07
18636,3.00E-07
18637,3.15E-07
18638,3.40E-07
18639,3.28E-07
18640,3.25E-07
18641,2.92E-07
18642,3.19E-07
18643,2.84E-07
18644,2.94E-07
18645,3.17E-07
18646,2.89E-07
18647,3.07E-07
18648,3.20E-07
18649,3.05E-07
18650,3.21E-07
18651,3.32E-07
18652,3.05E-07
18653,3.45E-07
18654,3.17E-07
18655,3.34E-07
18656,3.18E-07
18657,3.32E-07
18658,3.11E-07
18659,3.07E-07
18660,2.87E-07
18661,3.26E-07
18662,3.76E-07
18663,3.03E-07
18664,3.36E-07
18665,3.54E-07
18666,3.41E-07
18667,2.95E-07
18668,3.11E-07
18669,3.14E-07
18670,3.10E-07
18671,3.16E-07
18672,3.58E-07
18673,3.24E-07
18674,3.19E-07
18675,2.84E-07
18676,3.23E-07
18677,3.04E-07
18678,3.37E-07
18679,3.07E-07
18680,3.17E-07
18681,3.26E-07
18682,3.27E-07
18683,2.91E-07
18684,2.68E-07
18685,3.24E-07
18686,3.06E-07
18687,3.18E-07
18688,3.24E-07
18689,3.32E-07
18690,3.58E-07
18691,3.56E-07
18692,3.32E-07
18693,3.01E-07
18694,3.40E-07
18695,3.44E-07
18696,3.41E-07
18697,2.80E-07
18698,3.22E-07
18699,3.24E-07
18700,3.20E-07
18701,2.82E-07
18702,3.29E-07
18703,3.15E-07
18704,3.29E-07
18705,3.21E-07
18706,3.21E-07
18707,3.12E-07
18708,3.23E-07
18709,3.17E-07
18710,3.16E-07
18711,3.11E-07
18712,3.26E-07
18713,3.18E-07
18714,2.80E-07
18715,2.96E-07
18716,3.46E-07
18717,3.12E-07
18718,3.10E-07
18719,3.01E-07
18720,3.30E-07
18721,3.25E-07
18722,2.94E-07
18723,3.29E-07
18724,3.26E-07
18725,3.38E-07
18726,3.25E-07
18727,3.17E-07
18728,2.97E-07
18729,3.23E-07
18730,3.14E-07
18731,2.71E-07
18732,3.14E-07
18733,3.07E-07
18734,3.22E-07
18735,3.07E-07
18736,2.97E-07
18737,3.20E-07
18738,2.95E-07
18739,3.23E-07
18740,3.20E-07
18741,3.25E-07
18742,2.94E-07
18743,3.16E-07
18744,3.03E-07
18745,3.21E-07
18746,3.26E-07
18747,3.15E-07
18748,3.34E-07
18749,3.20E-07
18750,3.19E-07
18751,3.33E-07
18752,3.12E-07
18753,3.40E-07
18754,3.25E-07
18755,2.83E-07
18756,3.20E-07
18757,2.88E-07
18758,3.52E-07
18759,3.38E-07
18760,3.45E-07
18761,3.14E-07
18762,3.51E-07
18763,3.25E-07
18764,3.57E-07
18765,3.07E-07
18766,3.25E-07
18767,3.08E-07
18768,3.13E-07
18769,3.19E-07
18770,2.94E-07
18771,3.36E-07
18772,3.36E-07
18773,3.06E-07
18774,3.09E-07
18775,3.16E-07
18776,3.06E-07
18777,3.01E-07
18778,3.05E-07
18779,3.27E-07
18780,3.12E-07
18781,3.03E-07
18782,3.17E-07
18783,3.46E-07
18784,3.45E-07
18785,3.38E-07
18786,3.15E-07
18787,3.11E-07
18788,3.21E-07
18789,3.15E-07
18790,3.10E-07
18791,3.01E-07
18792,3.07E-07
18793,3.09E-07
18794,2.99E-07
18795,3.25E-07
18796,3.53E-07
18797,3.03E-07
18798,3.06E-07
18799,3.02E-07
18800,3.01E-07
18801,3.05E-07
18802,3.35E-07
18803,3.01E-07
18804,3.07E-07
18805,2.91E-07
18806,3.43E-07
18807,3.15E-07
18808,3.24E-07
18809,3.19E-07
18810,3.63E-07
18811,3.46E-07
18812,3.69E-07
18813,3.14E-07
18814,3.15E-07
18815,2.88E-07
18816,3.50E-07
18817,2.90E-07
18818,3.33E-07
18819,3.00E-07
18820,3.16E-07
18821,3.23E-07
18822,3.31E-07
18823,3.15E-07
18824,3.41E-07
18825,2.95E-07
18826,3.39E-07
18827,3.17E-07
18828,3.16E-07
18829,3.19E-07
18830,3.29E-07
18831,3.15E-07
18832,3.38E-07
18833,3.09E-07
18834,3.45E-07
18835,3.00E-07
18836,3.48E-07
18837,3.08E-07
18838,3.06E-07
18839,2.87E-07
18840,3.38E-07
18841,3.11E-07
18842,3.11E-07
18843,3.53E-07
18844,3.49E-07
18845,3.55E-07
18846,3.03E-07
18847,3.21E-07
18848,3.08E-07
18849,2.94E-07
18850,3.17E-07
18851,3.30E-07
18852,3.19E-07
18853,3.02E-07
18854,3.15E-07
18855,3.21E-07
18856,3.72E-07
18857,3.19E-07
18858,3.34E-07
18859,3.07E-07
18860,3.53E-07
18861,3.00E-07
18862,3.11E-07
18863,3.21E-07
18864,3.14E-07
18865,3.24E-07
18866,2.96E-07
18867,2.97E-07
18868,3.46E-07
18869,2.99E-07
18870,3.00E-07
18871,2.95E-07
18872,3.20E-07
18873,2.98E-07
18874,3.21E-07
18875,2.88E-07
18876,3.08E-07
18877,3.19E-07
18878,3.03E-07
18879,3.41E-07
18880,2.97E-07
18881,3.16E-07
18882,3.08E-07
18883,3.18E-07
18884,3.22E-07
18885,3.41E-07
18886,3.16E-07
18887,3.39E-07
18888,3.31E-07
18889,3.18E-07
18890,3.52E-07
18891,3.12E-07
18892,3.17E-07
18893,3.01E-07
18894,2.89E-07
18895,3.40E-07
18896,3.07E-07
18897,3.06E-07
18898,2.92E-07
18899,3.36E-07
18900,3.08E-07
18901,3.15E-07
18902,3.24E-07
18903,3.27E-07
18904,3.22E-07
18905,3.11E-07
18906,3.03E-07
18907,3.21E-07
18908,3.31E-07
18909,3.16E-07
18910,2.96E-07
18911,3.28E-07
18912,3.34E-07
18913,3.57E-07
18914,3.25E-07
18915,3.15E-07
18916,3.11E-07
18917,3.00E-07
18918,3.32E-07
18919,3.19E-07
18920,3.23E-07
18921,3.27E-07
18922,3.59E-07
18923,2.92E-07
18924,3.08E-07
18925,3.11E-07
18926,3.15E-07
18927,3.18E-07
18928,3.05E-07
18929,2.78E-07
18930,3.27E-07
18931,3.20E-07
18932,3.38E-07
18933,3.35E-07
18934,3.21E-07
18935,3.20E-07
18936,3.18E-07
18937,3.06E-07
18938,3.19E-07
18939,3.14E-07
18940,2.85E-07
18941,2.93E-07
18942,2.87E-07
18943,3.54E-07
18944,2.97E-07
18945,3.33E-07
18946,2.95E-07
18947,2.98E-07
18948,3.08E-07
18949,3.16E-07
18950,3.37E-07
18951,3.29E-07
18952,3.19E-07
18953,2.99E-07
18954,2.93E-07
18955,3.13E-07
18956,2.82E-07
18957,3.36E-07
18958,3.58E-07
18959,3.41E-07
18960,3.28E-07
18961,3.08E-07
18962,3.23E-07
18963,3.03E-07
18964,3.14E-07
18965,2.83E-07
18966,3.32E-07
18967,3.35E-07
18968,3.10E-07
18969,2.95E-07
18970,3.55E-07
18971,3.64E-07
18972,3.11E-07
18973,3.32E-07
18974,3.09E-07
18975,3.42E-07
18976,3.46E-07
18977,3.07E-07
18978,3.07E-07
18979,3.04E-07
18980,2.80E-07
18981,3.34E-07
18982,3.13E-07
18983,3.19E-07
18984,3.25E-07
18985,3.49E-07
18986,3.73E-07
18987,3.12E-07
18988,2.98E-07
18989,3.13E-07
18990,3.23E-07
18991,3.25E-07
18992,3.15E-07
18993,2.90E-07
18994,2.76E-07
18995,3.18E-07
18996,3.26E-07
18997,3.11E-07
18998,3.35E-07
18999,3.05E-07
19000,3.12E-07
19001,3.09E-07
19002,3.28E-07
19003,3.10E-07
19004,2.93E-07
19005,3.14E-07
19006,2.96E-07
19007,3.28E-07
19008,3.16E-07
19009,3.04E-07
19010,3.14E-07
19011,3.17E-07
19012,3.14E-07
19013,3.24E-07
19014,3.14E-07
19015,3.15E-07
19016,3.18E-07
19017,3.06E-07
19018,3.02E-07
19019,2.99E-07
19020,3.27E-07
19021,3.27E-07
19022,2.97E-07
19023,3.19E-07
19024,2.90E-07
19025,3.15E-07
19026,3.20E-07
19027,3.00E-07
19028,3.45E-07
19029,3.15E-07
19030,3.06E-07
19031,2.99E-07
19032,3.03E-07
19033,3.31E-07
19034,3.34E-07
19035,3.12E-07
19036,3.14E-07
19037,3.19E-07
19038,3.23E-07
19039,2.95E-07
19040,3.07E-07
19041,3.02E-07
19042,3.13E-07
19043,3.25E-07
19044,3.27E-07
19045,3.08E-07
19046,3.04E-07
19047,3.30E-07
19048,3.39E-07
19049,3.01E-07
19050,3.09E-07
19051,3.26E-07
19052,3.24E-07
19053,3.30E-07
19054,3.36E-07
19055,3.40E-07
19056,3.11E-07
19057,2.99E-07
19058,3.09E-07
19059,3.22E-07
19060,3.30E-07
19061,3.12E-07
19062,3.07E-07
19063,3.15E-07
19064,2.89E-07
19065,3.19E-07
19066,3.11E-07
19067,3.25E-07
19068,3.04E-07
19069,3.16E-07
19070,3.31E-07
19071,3.05E-07
19072,2.96E-07
19073,3.55E-07
19074,2.96E-07
19075,3.39E-07
19076,3.06E-07
19077,3.14E-07
19078,3.07E-07
19079,3.15E-07
19080,3.14E-07
19081,3.06E-07
19082,3.16E-07
19083,2.91E-07
19084,3.20E-07
19085,3.27E-07
19086,3.10E-07
19087,3.31E-07
19088,3.20E-07
19089,3.14E-07
19090,3.02E-07
19091,3.14E-07
19092,3.30E-07
19093,3.39E-07
19094,3.30E-07
19095,3.39E-07
19096,2.82E-07
19097,2.93E-07
19098,3.20E-07
19099,3.31E-07
19100,2.95E-07
19101,3.23E-07
19102,3.21E-07
19103,3.12E-07
19104,3.21E-07
19105,2.99E-07
19106,3.54E-07
19107,3.52E-07
19108,3.00E-07
19109,3.24E-07
19110,3.42E-07
19111,3.43E-07
19112,2.98E-07
19113,3.13E-07
19114,3.22E-07
19115,3.15E-07
19116,3.14E-07
19117,2.99E-07
19118,3.23E-07
19119,3.06E-07
19120,3.33E-07
19121,3.22E-07
19122,3.26E-07
19123,3.26E-07
19124,2.91E-07
19125,3.21E-07
19126,3.13E-07
19127,3.52E-07
19128,3.09E-07
19129,3.31E-07
19130,3.07E-07
19131,3.25E-07
19132,3.16E-07
19133,2.99E-07
19134,3.17E-07
19135,3.11E-07
19136,3.27E-07
19137,3.26E-07
19138,2.93E-07
19139,3.22E-07
19140,3.01E-07
19141,3.14E-07
19142,3.11E-07
19143,3.39E-07
19144,3.06E-07
19145,3.40E-07
19146,3.00E-07
19147,3.25E-07
19148,2.89E-07
19149,3.22E-07
19150,3.01E-07
19151,3.22E-07
19152,3.16E-07
19153,3.26E-07
19154,3.35E-07
19155,3.03E-07
19156,2.90E-07
19157,3.12E-07
19158,3.54E-07
19159,3.22E-07
19160,3.16E-07
19161,2.89E-07
19162,3.23E-07
19163,3.20E-07
19164,3.28E-07
19165,3.50E-07
19166,3.17E-07
19167,2.93E-07
19168,3.35E-07
19169,3.16E-07
19170,3.27E-07
19171,2.64E-07
19172,3.62E-07
19173,2.91E-07
19174,3.12E-07
19175,3.15E-07
19176,2.65E-07
19177,3.37E-07
19178,3.03E-07
19179,2.90E-07
19180,3.08E-07
19181,3.41E-07
19182,3.34E-07
19183,3.29E-07
19184,3.32E-07
19185,2.81E-07
19186,3.34E-07
19187,3.30E-07
19188,3.52E-07
19189,3.00E-07
19190,3.20E-07
19191,3.22E-07
19192,3.11E-07
19193,3.35E-07
19194,3.15E-07
19195,3.38E-07
19196,3.70E-07
19197,2.75E-07
19198,3.53E-07
19199,2.98E-07
19200,3.18E-07
19201,3.12E-07
19202,3.38E-07
19203,2.92E-07
19204,3.20E-07
19205,3.40E-07
19206,3.18E-07
19207,3.00E-07
19208,3.07E-07
19209,3.21E-07
19210,3.36E-07
19211,2.96E-07
19212,3.15E-07
19213,3.32E-07
19214,3.25E-07
19215,3.39E-07
19216,3.30E-07
19217,3.30E-07
19218,3.37E-07
19219,3.08E-07
19220,3.09E-07
19221,3.14E-07
19222,3.11E-07
19223,3.20E-07
19224,3.03E-07
19225,3.46E-07
19226,3.32E-07
19227,3.13E-07
19228,3.17E-07
19229,2.95E-07
19230,3.10E-07
19231,3.21E-07
19232,3.18E-07
19233,2.79E-07
19234,3.01E-07
19235,2.99E-07
19236,3.36E-07
19237,3.11E-07
19238,3.36E-07
19239,3.23E-07
19240,3.33E-07
19241,3.45E-07
19242,3.16E-07
19243,3.18E-07
19244,3.06E-07
19245,3.37E-07
19246,3.45E-07
19247,3.22E-07
19248,3.39E-07
19249,3.09E-07
19250,3.11E-07
19251,3.42E-07
19252,3.15E-07
19253,2.99E-07
19254,2.81E-07
19255,3.56E-07
19256,3.35E-07
19257,2.99E-07
19258,3.18E-07
19259,3.12E-07
19260,3.19E-07
19261,3.18E-07
19262,3.24E-07
19263,3.21E-07
19264,3.21E-07
19265,3.03E-07
19266,2.99E-07
19267,3.04E-07
19268,2.99E-07
19269,3.20E-07
19270,2.96E-07
19271,3.33E-07
19272,2.90E-07
19273,2.91E-07
19274,2.73E-07
19275,3.20E-07
19276,2.87E-07
19277,3.23E-07
19278,3.06E-07
19279,2.99E-07
19280,3.24E-07
19281,3.17E-07
19282,3.57E-07
19283,2.99E-07
19284,3.29E-07
19285,3.28E-07
19286,2.99E-07
19287,3.18E-07
19288,3.20E-07
19289,3.05E-07
19290,3.41E-07
19291,3.25E-07
19292,2.89E-07
19293,3.25E-07
19294,3.18E-07
19295,3.03E-07
19296,3.05E-07
19297,3.30E-07
19298,3.26E-07
19299,3.27E-07
19300,3.26E-07
19301,3.13E-07
19302,3.26E-07
19303,3.02E-07
19304,3.29E-07
19305,3.16E-07
19306,3.02E-07
19307,3.25E-07
19308,3.11E-07
19309,3.02E-07
19310,2.82E-07
19311,3.02E-07
19312,3.26E-07
19313,3.01E-07
19314,3.29E-07
19315,3.00E-07
19316,3.11E-07
19317,3.31E-07
19318,3.20E-07
19319,2.86E-07
19320,3.13E-07
19321,3.25E-07
19322,3.12E-07
19323,3.08E-07
19324,3.08E-07
19325,3.23E-07
19326,3.16E-07
19327,3.04E-07
19328,3.00E-07
19329,3.33E-07
19330,3.36E-07
19331,3.40E-07
19332,2.86E-07
19333,3.29E-07
19334,3.08E-07
19335,2.98E-07
19336,2.95E-07
19337,3.35E-07
19338,3.27E-07
19339,3.19E-07
19340,2.96E-07
19341,2.95E-07
19342,3.24E-07
19343,3.40E-07
19344,3.25E-07
19345,3.28E-07
19346,3.50E-07
19347,2.78E-07
19348,2.85E-07
19349,3.42E-07
19350,3.24E-07
19351,3.27E-07
19352,3.24E-07
19353,3.48E-07
19354,2.72E-07
19355,3.13E-07
19356,3.27E-07
19357,3.05E-07
19358,3.04E-07
19359,2.87E-07
19360,2.99E-07
19361,3.23E-07
19362,3.16E-07
19363,3.04E-07
19364,2.92E-07
19365,3.20E-07
19366,2.94E-07
19367,3.11E-07
19368,3.46E-07
19369,3.15E-07
19370,3.02E-07
19371,3.20E-07
19372,3.10E-07
19373,3.37E-07
19374,3.21E-07
19375,3.29E-07
19376,3.11E-07
19377,3.12E-07
19378,3.07E-07
19379,3.15E-07
19380,3.33E-07
19381,3.07E-07
19382,3.55E-07
19383,3.25E-07
19384,3.70E-07
19385,3.00E-07
19386,3.25E-07
19387,2.89E-07
19388,3.01E-07
19389,3.13E-07
19390,3.05E-07
19391,3.22E-07
19392,3.07E-07
19393,3.19E-07
19394,3.33E-07
19395,3.33E-07
19396,3.39E-07
19397,3.09E-07
19398,3.43E-07
19399,3.00E-07
19400,3.15E-07
19401,3.18E-07
19402,3.49E-07
19403,2.94E-07
19404,2.91E-07
19405,2.98E-07
19406,3.57E-07
19407,3.01E-07
19408,3.22E-07
19409,3.14E-07
19410,3.21E-07
19411,3.41E-07
19412,3.20E-07
19413,3.35E-07
19414,3.06E-07
19415,3.07E-07
19416,2.98E-07
19417,2.97E-07
19418,3.04E-07
19419,3.42E-07
19420,3.13E-07
19421,2.67E-07
19422,3.03E-07
19423,2.82E-07
19424,3.22E-07
19425,3.19E-07
19426,2.90E-07
19427,3.23E-07
19428,3.22E-07
19429,3.31E-07
19430,2.96E-07
19431,3.31E-07
19432,3.37E-07
19433,3.03E-07
19434,3.21E-07
19435,3.23E-07
19436,3.24E-07
19437,3.28E-07
19438,2.96E-07
19439,3.04E-07
19440,3.26E-07
19441,3.26E-07
19442,2.95E-07
19443,3.15E-07
19444,3.11E-07
19445,3.10E-07
19446,3.03E-07
19447,3.30E-07
19448,3.04E-07
19449,3.09E-07
19450,3.28E-07
19451,2.91E-07
19452,3.36E-07
19453,3.18E-07
19454,3.07E-07
19455,3.06E-07
19456,3.06E-07
19457,3.02E-07
19458,2.97E-07
19459,3.08E-07
19460,2.99E-07
19461,3.19E-07
19462,3.09E-07
19463,2.95E-07
19464,3.13E-07
19465,3.05E-07
19466,3.02E-07
19467,3.02E-07
19468,3.05E-07
19469,3.32E-07
19470,3.32E-07
19471,3.39E-07
19472,3.36E-07
19473,2.91E-07
19474,3.00E-07
19475,3.13E-07
19476,3.37E-07
19477,3.17E-07
19478,2.97E-07
19479,2.68E-07
19480,3.11E-07
19481,3.15E-07
19482,2.99E-07
19483,3.77E-07
19484,3.15E-07
19485,3.24E-07
19486,3.74E-07
19487,3.46E-07
19488,3.24E-07
19489,2.94E-07
19490,3.63E-07
19491,3.18E-07
19492,3.26E-07
19493,3.29E-07
19494,3.06E-07
19495,2.90E-07
19496,3.50E-07
19497,3.22E-07
19498,3.02E-07
19499,2.80E-07
19500,3.06E-07
19501,3.05E-07
19502,2.93E-07
19503,3.25E-07
19504,3.22E-07
19505,3.74E-07
19506,2.94E-07
19507,3.00E-07
19508,3.08E-07
19509,2.92E-07
19510,3.30E-07
19511,3.07E-07
19512,3.15E-07
19513,3.07E-07
19514,2.95E-07
19515,3.36E-07
19516,3.04E-07
19517,2.91E-07
19518,3.04E-07
19519,2.99E-07
19520,3.13E-07
19521,3.04E-07
19522,3.08E-07
19523,3.20E-07
19524,3.35E-07
19525,3.13E-07
19526,3.45E-07
19527,3.27E-07
19528,3.07E-07
19529,3.43E-07
19530,3.46E-07
19531,3.27E-07
19532,3.41E-07
19533,3.18E-07
19534,3.27E-07
19535,3.50E-07
19536,3.28E-07
19537,3.19E-07
19538,3.13E-07
19539,3.22E-07
19540,3.21E-07
19541,3.48E-07
19542,3.11E-07
19543,3.15E-07
19544,3.33E-07
19545,3.42E-07
19546,2.93E-07
19547,2.94E-07
19548,3.03E-07
19549,3.06E-07
19550,3.36E-07
19551,3.43E-07
19552,3.38E-07
19553,3.25E-07
19554,2.95E-07
19555,3.11E-07
19556,3.09E-07
19557,3.01E-07
19558,3.28E-07
19559,3.03E-07
19560,2.97E-07
19561,3.18E-07
19562,3.23E-07
19563,3.29E-07
19564,3.24E-07
19565,3.73E-07
19566,3.32E-07
19567,2.99E-07
19568,3.22E-07
19569,3.37E-07
19570,3.23E-07
19571,3.10E-07
19572,3.24E-07
19573,3.09E-07
19574,2.84E-07
19575,2.78E-07
19576,2.96E-07
19577,3.12E-07
19578,3.12E-07
19579,3.02E-07
19580,3.10E-07
19581,3.25E-07
19582,3.21E-07
19583,2.96E-07
19584,3.09E-07
19585,2.88E-07
19586,3.19E-07
19587,3.27E-07
19588,3.12E-07
19589,3.53E-07
19590,3.04E-07
19591,3.29E-07
19592,2.91E-07
19593,2.86E-07
19594,3.40E-07
19595,3.35E-07
19596,3.17E-07
19597,3.08E-07
19598,2.98E-07
19599,3.07E-07
19600,3.13E-07
19601,3.25E-07
19602,3.03E-07
19603,3.48E-07
19604,3.00E-07
19605,3.40E-07
19606,3.01E-07
19607,3.13E-07
19608,3.40E-07
19609,3.47E-07
19610,3.66E-07
19611,3.14E-07
19612,3.01E-07
19613,3.31E-07
19614,3.07E-07
19615,3.37E-07
19616,2.86E-07
19617,3.14E-07
19618,3.40E-07
19619,3.07E-07
19620,3.21E-07
19621,3.37E-07
19622,3.02E-07
19623,3.16E-07
19624,3.22E-07
19625,3.12E-07
19626,3.19E-07
19627,4.37E-07
19628,2.72E-07
19629,3.13E-07
19630,3.21E-07
19631,2.88E-07
19632,3.31E-07
19633,2.93E-07
19634,3.02E-07
19635,3.02E-07
19636,3.26E-07
19637,2.82E-07
19638,2.89E-07
19639,2.97E-07
19640,3.14E-07
19641,3.34E-07
19642,3.04E-07
19643,3.18E-07
19644,3.17E-07
19645,3.01E-07
19646,3.26E-07
19647,3.30E-07
19648,3.00E-07
19649,2.95E-07
19650,3.11E-07
19651,3.33E-07
19652,3.30E-07
19653,3.31E-07
19654,3.17E-07
19655,3.25E-07
19656,2.91E-07
19657,3.34E-07
19658,3.04E-07
19659,3.16E-07
19660,3.01E-07
19661,3.30E-07
19662,3.17E-07
19663,3.00E-07
19664,3.35E-07
19665,3.18E-07
19666,3.18E-07
19667,2.95E-07
19668,3.14E-07
19669,3.28E-07
19670,3.23E-07
19671,2.96E-07
19672,2.95E-07
19673,3.04E-07
19674,3.11E-07
19675,3.18E-07
19676,3.18E-07
19677,3.04E-07
19678,3.14E-07
19679,2.90E-07
19680,3.39E-07
19681,3.09E-07
